,id,datum,n02ba,year,ATC Classification,Drug Classification
258,2865,2014-09-17,4.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
259,2866,2014-09-18,1.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
260,2867,2014-09-19,7.8,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
261,2868,2014-09-20,4.5,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
262,2869,2014-09-21,6.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
263,2870,2014-09-22,5.5,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
264,2871,2014-09-23,5.5,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
265,2872,2014-09-24,1.4,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
266,2873,2014-09-25,8.2,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
267,2874,2014-09-26,3.5,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
268,2875,2014-09-27,6.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
269,2876,2014-09-28,1.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
270,2877,2014-09-29,2.3,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
271,2878,2014-09-30,4.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
272,2879,2014-01-10,2.4,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
273,2880,2014-02-10,5.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
274,2881,2014-03-10,5.9,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
275,2882,2014-04-10,8.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
276,2883,2014-05-10,3.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
277,2884,2014-06-10,2.4,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
278,2885,2014-07-10,2.2,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
279,2886,2014-08-10,7.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
280,2887,2014-09-10,6.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
281,2888,2014-10-10,9.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
282,2889,2014-11-10,5.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
283,2890,2014-12-10,1.5,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
284,2891,2014-10-13,6.2,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
285,2892,2014-10-14,4.8,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
286,2893,2014-10-15,3.5,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
287,2894,2014-10-16,2.9375,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
288,2895,2014-10-17,3.4,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
289,2896,2014-10-18,5.5,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
290,2897,2014-10-19,2.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
291,2898,2014-10-20,7.3,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
292,2899,2014-10-21,6.4,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
293,2900,2014-10-22,2.6,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
294,2901,2014-10-23,0.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
295,2902,2014-10-24,6.3,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
296,2903,2014-10-25,1.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
297,2904,2014-10-26,1.6,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
298,2905,2014-10-27,4.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
299,2906,2014-10-28,10.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
300,2907,2014-10-29,6.6,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
301,2908,2014-10-30,5.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
302,2909,2014-10-31,4.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
303,2910,2014-01-11,3.5,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
304,2911,2014-02-11,1.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
305,2912,2014-03-11,1.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
306,2913,2014-04-11,5.2,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
307,2914,2014-05-11,4.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
308,2915,2014-06-11,5.2,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
309,2916,2014-07-11,5.5,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
310,2917,2014-08-11,6.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
311,2918,2014-09-11,2.9,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
312,2919,2014-10-11,3.3,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
313,2920,2014-11-11,2.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
314,2921,2014-12-11,4.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
315,2922,2014-11-13,5.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
316,2923,2014-11-14,6.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
317,2924,2014-11-15,5.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
318,2925,2014-11-16,6.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
319,2926,2014-11-17,5.5,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
320,2927,2014-11-18,5.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
321,2928,2014-11-19,10.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
322,2929,2014-11-20,5.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
323,2930,2014-11-21,3.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
324,2931,2014-11-22,3.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
325,2932,2014-11-23,6.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
326,2933,2014-11-24,6.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
327,2934,2014-11-25,2.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
328,2935,2014-11-26,6.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
329,2936,2014-11-27,2.3,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
330,2937,2014-11-28,15.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
331,2938,2014-11-29,3.3,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
332,2939,2014-11-30,5.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
333,2940,2014-01-12,0.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
334,2941,2014-02-12,3.7,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
335,2942,2014-03-12,5.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
336,2943,2014-04-12,3.6,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
337,2944,2014-05-12,1.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
338,2945,2014-06-12,1.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
339,2946,2014-07-12,4.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
340,2947,2014-08-12,2.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
341,2948,2014-09-12,7.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
342,2949,2014-10-12,2.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
343,2950,2014-11-12,7.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
344,2951,2014-12-12,5.6,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
345,2952,2014-12-13,2.4,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
346,2953,2014-12-14,4.4,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
347,2954,2014-12-15,7.64,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
348,2955,2014-12-16,6.2,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
349,2956,2014-12-17,3.5,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
350,2957,2014-12-18,3.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
351,2958,2014-12-19,0.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
352,2959,2014-12-20,2.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
353,2960,2014-12-21,2.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
354,2961,2014-12-22,2.2840000000000003,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
355,2962,2014-12-23,4.6,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
356,2963,2014-12-24,1.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
357,2964,2014-12-25,9.5,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
358,2965,2014-12-26,3.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
359,2966,2014-12-27,4.4,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
360,2967,2014-12-28,3.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
361,2968,2014-12-29,4.0,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
362,2969,2014-12-30,3.8,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
363,2970,2014-12-31,2.5,2014,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
364,2971,2015-01-01,0.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
365,2972,2015-02-01,4.9,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
366,2973,2015-03-01,6.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
367,2974,2015-04-01,3.5,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
368,2975,2015-05-01,1.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
369,2976,2015-06-01,7.3,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
370,2977,2015-07-01,0.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
371,2978,2015-08-01,1.2,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
372,2979,2015-09-01,9.4,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
373,2980,2015-10-01,7.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
374,2981,2015-11-01,7.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
375,2982,2015-12-01,7.5,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
376,2983,2015-01-13,10.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
377,2984,2015-01-14,5.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
378,2985,2015-01-15,1.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
379,2986,2015-01-16,3.8,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
380,2987,2015-01-17,7.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
381,2988,2015-01-18,4.5,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
382,2989,2015-01-19,1.1,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
383,2990,2015-01-20,6.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
384,2991,2015-01-21,2.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
385,2992,2015-01-22,4.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
386,2993,2015-01-23,8.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
387,2994,2015-01-24,9.2,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
388,2995,2015-01-25,1.9,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
389,2996,2015-01-26,4.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
390,2997,2015-01-27,1.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
391,2998,2015-01-28,3.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
392,2999,2015-01-29,8.7,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
393,3000,2015-01-30,1.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
394,3001,2015-01-31,5.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
395,3002,2015-01-02,7.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
396,3003,2015-02-02,5.1,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
397,3004,2015-03-02,6.2,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
398,3005,2015-04-02,2.4,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
399,3006,2015-05-02,3.0,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
400,3007,2015-06-02,7.3,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
401,3008,2015-07-02,1.9,2015,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
